Location,Current_Date,HCHO_reading,LATITUDE,LONGITUDE,ELEVATION,Precipitation,Average_Temperature
Colombo Proper,2023-08-26,9.040862851984018e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2023-08-27,8.105410155856142e-05,6.9,79.867,7.0,0.13,85
Colombo Proper,2023-08-28,5.2975075722986035e-05,6.9,79.867,7.0,0.01,85
Colombo Proper,2023-08-29,0.00020016338596849772,6.9,79.867,7.0,0.37,81
Colombo Proper,2023-08-30,0.00020016338596849772,6.9,79.867,7.0,0.24,82
Colombo Proper,2023-08-31,0.00020016338596849772,6.9,79.867,7.0,0.67,81
Colombo Proper,2023-09-01,0.00020016338596849772,6.9,79.867,7.0,1.59,79
Colombo Proper,2023-09-02,0.00020016338596849772,6.9,79.867,7.0,1.32,81
Colombo Proper,2023-09-03,0.00020016338596849772,6.9,79.867,7.0,4.42,80
Colombo Proper,2023-09-04,0.00020016338596849772,6.9,79.867,7.0,0.41,82
Colombo Proper,2023-09-05,8.835512148641754e-05,6.9,79.867,7.0,0.77,82
Colombo Proper,2023-09-06,8.835512148641754e-05,6.9,79.867,7.0,0.33,81
Colombo Proper,2023-09-07,8.835512148641754e-05,6.9,79.867,7.0,1.85,78
Colombo Proper,2023-09-08,8.835512148641754e-05,6.9,79.867,7.0,0.71,82
Colombo Proper,2023-09-09,0.0002638733384166435,6.9,79.867,7.0,0.03,83
Colombo Proper,2023-09-10,3.74027103612667e-05,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-09-11,9.754063759307574e-05,6.9,79.867,7.0,0.8,81
Colombo Proper,2023-09-12,9.754063759307574e-05,6.9,79.867,7.0,0.96,82
Colombo Proper,2023-09-13,2.0597721347843087e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-09-14,5.9410302188624515e-05,6.9,79.867,7.0,0.1,82
Colombo Proper,2023-09-15,5.9410302188624515e-05,6.9,79.867,7.0,0.31,80
Colombo Proper,2023-09-16,3.257089444897449e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-09-17,3.257089444897449e-05,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-09-18,0.00019184861877857376,6.9,79.867,7.0,1.93,78
Colombo Proper,2023-09-19,0.00019184861877857376,6.9,79.867,7.0,0.51,80
Colombo Proper,2023-09-20,0.00019184861877857376,6.9,79.867,7.0,2.78,82
Colombo Proper,2023-09-21,0.00023541600292204922,6.9,79.867,7.0,0.02,83
Colombo Proper,2023-09-22,0.00023541600292204922,6.9,79.867,7.0,1.59,80
Colombo Proper,2023-09-23,0.00023850823991420448,6.9,79.867,7.0,0.84,82
Colombo Proper,2023-09-24,0.00023850823991420448,6.9,79.867,7.0,0.02,83
Colombo Proper,2023-09-25,8.027862794003629e-05,6.9,79.867,7.0,0.12,83
Colombo Proper,2023-09-26,0.00012200024030689499,6.9,79.867,7.0,0.18,81
Colombo Proper,2023-09-27,0.00012200024030689499,6.9,79.867,7.0,0.99,81
Colombo Proper,2023-09-28,0.00012200024030689499,6.9,79.867,7.0,1.17,80
Colombo Proper,2023-09-29,0.00012200024030689499,6.9,79.867,7.0,2.72,79
Colombo Proper,2023-09-30,8.981570357760975e-05,6.9,79.867,7.0,1.83,79
Colombo Proper,2023-10-01,8.981570357760975e-05,6.9,79.867,7.0,1.2,78
Colombo Proper,2023-10-02,8.981570357760975e-05,6.9,79.867,7.0,1.75,80
Colombo Proper,2023-10-03,8.981570357760975e-05,6.9,79.867,7.0,1.07,79
Colombo Proper,2023-10-04,8.981570357760975e-05,6.9,79.867,7.0,2.59,79
Colombo Proper,2023-10-05,8.981570357760975e-05,6.9,79.867,7.0,1.27,81
Colombo Proper,2023-10-06,7.651310194893549e-05,6.9,79.867,7.0,0.3,80
Colombo Proper,2023-10-07,7.651310194893549e-05,6.9,79.867,7.0,2.18,81
Colombo Proper,2023-10-08,7.651310194893549e-05,6.9,79.867,7.0,0.11,82
Colombo Proper,2023-10-09,7.160477165975591e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-10-10,0.00016075150085399157,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-10-11,0.00011054672778152677,6.9,79.867,7.0,1.47,79
Colombo Proper,2023-10-12,0.00011054672778152677,6.9,79.867,7.0,0.22,80
Colombo Proper,2023-10-13,0.00011054672778152677,6.9,79.867,7.0,0.0,81
Colombo Proper,2023-10-14,0.00012751137900198569,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-10-15,0.0001106959688466871,6.9,79.867,7.0,1.48,80
Colombo Proper,2023-10-16,3.732804671389905e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-10-17,0.00014982460660564403,6.9,79.867,7.0,1.86,80
Colombo Proper,2023-10-18,6.573905740465747e-05,6.9,79.867,7.0,0.0,78
Colombo Proper,2023-10-19,6.573905740465747e-05,6.9,79.867,7.0,1.78,79
Colombo Proper,2023-10-20,6.573905740465747e-05,6.9,79.867,7.0,0.22,80
Colombo Proper,2023-10-21,0.0002554692645499703,6.9,79.867,7.0,0.45,80
Colombo Proper,2023-10-22,0.0002554692645499703,6.9,79.867,7.0,1.3,81
Colombo Proper,2023-10-23,0.00012200921062812364,6.9,79.867,7.0,0.55,81
Colombo Proper,2023-10-24,0.00012200921062812364,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-10-25,0.0001803767678709412,6.9,79.867,7.0,0.01,82
Colombo Proper,2023-10-26,0.00022092966794323468,6.9,79.867,7.0,0.01,82
Colombo Proper,2023-10-27,0.00024288635703527555,6.9,79.867,7.0,0.11,81
Colombo Proper,2023-10-28,0.0003210157011088751,6.9,79.867,7.0,0.08,81
Colombo Proper,2023-10-29,0.0001668342137546088,6.9,79.867,7.0,0.41,81
Colombo Proper,2023-10-30,0.00016346910467827935,6.9,79.867,7.0,0.85,80
Colombo Proper,2023-10-31,0.00010658065187150872,6.9,79.867,7.0,1.14,80
Colombo Proper,2023-11-01,0.00015753477009397535,6.9,79.867,7.0,3.63,81
Colombo Proper,2023-11-02,0.00028292175774720016,6.9,79.867,7.0,0.29,82
Colombo Proper,2023-11-03,0.00026678211116248614,6.9,79.867,7.0,0.3,80
Colombo Proper,2023-11-04,0.00020700601694018922,6.9,79.867,7.0,0.02,80
Colombo Proper,2023-11-05,0.0001578032103941339,6.9,79.867,7.0,0.81,80
Colombo Proper,2023-11-06,0.00021414863649359288,6.9,79.867,7.0,0.26,80
Colombo Proper,2023-11-07,0.0002324060021617442,6.9,79.867,7.0,3.35,78
Colombo Proper,2023-11-08,0.00016633950135641206,6.9,79.867,7.0,1.79,81
Colombo Proper,2023-11-09,0.00016633950135641206,6.9,79.867,7.0,0.19,80
Colombo Proper,2023-11-10,0.00021117496024403498,6.9,79.867,7.0,1.27,81
Colombo Proper,2023-11-11,0.0001872368597521225,6.9,79.867,7.0,0.06,83
Colombo Proper,2023-11-12,0.0001335664092964046,6.9,79.867,7.0,0.46,81
Colombo Proper,2023-11-13,0.000359186346017419,6.9,79.867,7.0,0.43,81
Colombo Proper,2023-11-14,0.00013148126418785708,6.9,79.867,7.0,0.05,82
Colombo Proper,2023-11-15,7.207867952360086e-05,6.9,79.867,7.0,0.04,82
Colombo Proper,2023-11-16,0.00015142106264863313,6.9,79.867,7.0,0.24,84
Colombo Proper,2023-11-17,2.791562832674434e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-11-18,0.00014981342230300387,6.9,79.867,7.0,0.06,82
Colombo Proper,2023-11-19,0.00018969941582438462,6.9,79.867,7.0,2.27,80
Colombo Proper,2023-11-20,0.00012095320493956542,6.9,79.867,7.0,0.7,81
Colombo Proper,2023-11-21,6.5280678192111e-05,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-11-22,0.00015289454573374434,6.9,79.867,7.0,1.19,80
Colombo Proper,2023-11-23,0.00015289454573374434,6.9,79.867,7.0,1.27,82
Colombo Proper,2023-11-24,0.00025267769611583536,6.9,79.867,7.0,0.09,82
Colombo Proper,2023-11-25,0.00025267769611583536,6.9,79.867,7.0,0.0,82
Colombo Proper,2023-11-26,0.00019278492281996976,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-11-27,0.00021643744432652998,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-11-28,0.00021415567134261965,6.9,79.867,7.0,0.0,80
Colombo Proper,2023-11-29,0.00021415567134261965,6.9,79.867,7.0,1.35,81
Colombo Proper,2023-11-30,7.061043875407501e-05,6.9,79.867,7.0,0.13,81
Colombo Proper,2023-12-01,0.00014071340388624898,6.9,79.867,7.0,0.0,80
Colombo Proper,2023-12-02,0.00014071340388624898,6.9,79.867,7.0,0.05,82
Colombo Proper,2023-12-03,0.00014071340388624898,6.9,79.867,7.0,0.02,83
Colombo Proper,2023-12-04,0.00011538983972996391,6.9,79.867,7.0,0.91,79
Colombo Proper,2023-12-05,0.00011538983972996391,6.9,79.867,7.0,0.81,82
Colombo Proper,2023-12-06,0.00011538983972996391,6.9,79.867,7.0,0.93,81
Colombo Proper,2023-12-07,0.00011538983972996391,6.9,79.867,7.0,0.0,83
Colombo Proper,2023-12-08,0.0002443900741963214,6.9,79.867,7.0,0.04,81
Colombo Proper,2023-12-09,0.000359186346017419,6.9,79.867,7.0,2.52,80
Colombo Proper,2023-12-10,0.00023430505694403868,6.9,79.867,7.0,0.11,80
Colombo Proper,2023-12-11,0.00023430505694403868,6.9,79.867,7.0,0.65,81
Colombo Proper,2023-12-12,3.7601686208105686e-05,6.9,79.867,7.0,1.1,81
Colombo Proper,2023-12-13,0.00012948172573087316,6.9,79.867,7.0,0.51,82
Colombo Proper,2023-12-14,0.00013112217101846223,6.9,79.867,7.0,0.0,80
Colombo Proper,2023-12-15,0.00013112217101846223,6.9,79.867,7.0,0.31,79
Colombo Proper,2023-12-16,0.00013112217101846223,6.9,79.867,7.0,1.46,79
Colombo Proper,2023-12-17,-8.258288984594488e-06,6.9,79.867,7.0,0.44,81
Colombo Proper,2023-12-18,0.00016267016309349646,6.9,79.867,7.0,0.16,81
Colombo Proper,2023-12-19,0.0002285477098267873,6.9,79.867,7.0,0.09,82
Colombo Proper,2023-12-20,0.00019686712111747725,6.9,79.867,7.0,0.08,81
Colombo Proper,2023-12-21,0.00019686712111747725,6.9,79.867,7.0,0.79,81
Colombo Proper,2023-12-22,0.0002490088089978057,6.9,79.867,7.0,0.79,83
Colombo Proper,2023-12-23,0.0002660439145573427,6.9,79.867,7.0,0.79,83
Colombo Proper,2023-12-24,0.0001817615041144017,6.9,79.867,7.0,0.04,83
Colombo Proper,2023-12-27,0.00011817717963714647,6.9,79.867,7.0,0.0,84
Colombo Proper,2023-12-28,0.00013982532532377296,6.9,79.867,7.0,0.07,82
Colombo Proper,2023-12-29,0.00013982532532377296,6.9,79.867,7.0,0.38,81
Colombo Proper,2023-12-30,0.00013982532532377296,6.9,79.867,7.0,0.1,81
Colombo Proper,2023-12-31,8.036317559567e-05,6.9,79.867,7.0,0.33,81
Kurunegala Proper,2019-01-02,0.00013707874027782185,7.467,80.367,116.0,0.0,78
Kurunegala Proper,2019-01-03,0.0001480085027113037,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2019-01-04,-2.046379059735541e-06,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-01-05,0.0002489134742856164,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-01-06,0.00010155833001770782,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-07,0.00019190566681902724,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2019-01-08,0.00012155004561388685,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-09,9.741700467262773e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-01-10,0.00011303426280120108,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2019-01-11,7.047632943988818e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-01-12,0.0001691712548577679,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-01-13,8.792493954777681e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-14,8.792493954777681e-05,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2019-01-15,8.792493954777681e-05,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2019-01-16,6.834336052834083e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-17,0.00013806247978490952,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2019-01-19,0.0003105332696271843,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-20,9.756178281847059e-05,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2019-01-21,0.00019597891944758412,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-22,0.0002374446632005548,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-23,0.0001623734482581754,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-24,0.0003105332696271843,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-01-26,0.00016604364391048623,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-01-27,0.00014999656662541432,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-01-28,0.00010804992542427686,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-01-29,0.00011581419000969629,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2019-01-30,0.0001113523173507818,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-01-31,2.449285979142846e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-02-01,0.0001926267275908041,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-02-02,4.824408500716178e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-02-03,-3.6669306209120476e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-02-04,0.0001913403998944045,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-02-05,0.0001913403998944045,7.467,80.367,116.0,0.02,82
Kurunegala Proper,2019-02-06,0.0001913403998944045,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-02-07,0.00029476620470321175,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-02-10,7.523556172334847e-05,7.467,80.367,116.0,2.51,84
Kurunegala Proper,2019-02-11,0.0001297080667525631,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-02-12,6.270259499786078e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-02-13,8.990000185560485e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-02-14,7.931416535107657e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-02-15,6.0740207710781725e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-02-17,0.00015017120953517022,7.467,80.367,116.0,0.42,84
Kurunegala Proper,2019-02-18,0.00020172585062888597,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-02-20,8.79509593267587e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-02-21,0.00014645464815482445,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2019-02-22,0.0001375125401253748,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-02-23,0.0003105332696271843,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-02-24,0.00023619835396066546,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-02-25,8.145316466296842e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-02-26,0.00017967359936723644,7.467,80.367,116.0,0.0,89
Kurunegala Proper,2019-02-27,0.00023227365805588484,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-02-28,0.00022620310944142184,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-03-03,0.00012598668893637125,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-03-04,0.00017145443134682076,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-03-05,0.00013420285270373836,7.467,80.367,116.0,0.11,85
Kurunegala Proper,2019-03-06,0.0001580027758568156,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-03-07,0.00018920686578255378,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-03-09,0.0001568034910526609,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-03-10,0.0001568034910526609,7.467,80.367,116.0,0.85,86
Kurunegala Proper,2019-03-11,0.00025453703414873364,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-03-12,0.00016623092922887905,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-03-13,0.0003105332696271843,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-03-14,0.0002650971419890203,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-03-15,0.0002519274524677995,7.467,80.367,116.0,0.0,90
Kurunegala Proper,2019-03-17,0.0001988515444004105,7.467,80.367,116.0,0.33,84
Kurunegala Proper,2019-03-18,0.00010313165491341297,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-03-19,0.00022914396635518206,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-03-20,0.00022452136854552015,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-03-21,0.0002345326298606485,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-03-24,0.00019851071341557309,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-03-25,0.00019216819110264114,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-03-26,0.0002917578396021135,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-03-27,0.0003105332696271843,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-03-31,0.00020051283542875755,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-04-01,0.0001913736846052141,7.467,80.367,116.0,0.0,90
Kurunegala Proper,2019-04-02,0.00022925926735999742,7.467,80.367,116.0,0.0,90
Kurunegala Proper,2019-04-03,0.0001856483874482169,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-04-04,0.0001997694690952999,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-04-05,0.00019864757209323556,7.467,80.367,116.0,0.0,91
Kurunegala Proper,2019-04-07,0.0002632298358881271,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-04-08,0.0002901479325215971,7.467,80.367,116.0,0.19,86
Kurunegala Proper,2019-04-09,0.00016451799472138207,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-04-10,0.0001457744638877626,7.467,80.367,116.0,0.51,89
Kurunegala Proper,2019-04-11,0.00023470977033008788,7.467,80.367,116.0,0.06,86
Kurunegala Proper,2019-04-12,0.00023470977033008788,7.467,80.367,116.0,0.55,92
Kurunegala Proper,2019-04-13,0.0002282964378382696,7.467,80.367,116.0,0.14,90
Kurunegala Proper,2019-04-14,0.0002162962247226598,7.467,80.367,116.0,0.01,87
Kurunegala Proper,2019-04-15,0.0002162962247226598,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-04-16,0.0002162962247226598,7.467,80.367,116.0,0.08,83
Kurunegala Proper,2019-04-17,0.0002162962247226598,7.467,80.367,116.0,0.09,82
Kurunegala Proper,2019-04-18,0.0002162962247226598,7.467,80.367,116.0,0.11,83
Kurunegala Proper,2019-04-21,0.00013015419113522302,7.467,80.367,116.0,0.11,87
Kurunegala Proper,2019-04-22,0.00018446799862472822,7.467,80.367,116.0,1.51,85
Kurunegala Proper,2019-04-24,0.0001655682962151846,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-04-25,0.0003105332696271843,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-04-28,0.00019330940487097904,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-04-29,0.00015750819496264105,7.467,80.367,116.0,0.12,85
Kurunegala Proper,2019-04-30,0.00015750819496264105,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2019-05-01,0.00015750819496264105,7.467,80.367,116.0,0.11,85
Kurunegala Proper,2019-05-02,0.0001803331106202677,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-05-03,0.0002185603449485414,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-05-05,8.02505700569093e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-05-06,0.0001420565734228215,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-05-07,0.00016501232196064518,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-05-08,0.00014602771523159627,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-05-09,0.00014932882958527567,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-05-10,0.00020577181665172245,7.467,80.367,116.0,0.0,89
Kurunegala Proper,2019-05-12,0.0001183245679523513,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-13,0.00013296117546708006,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-05-15,0.00010999835996254973,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-16,0.00014039193757000868,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-17,9.796423680909052e-05,7.467,80.367,116.0,0.0,90
Kurunegala Proper,2019-05-18,0.00016722526903820248,7.467,80.367,116.0,0.0,90
Kurunegala Proper,2019-05-19,0.00017087345324338506,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-05-20,0.0001702025749611697,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-21,8.681519324789669e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-23,0.0001317915208436206,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-26,6.244214568722449e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-05-27,0.00015547205356952415,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-05-28,0.00014783384786294968,7.467,80.367,116.0,0.0,89
Kurunegala Proper,2019-05-29,0.0002594716110907922,7.467,80.367,116.0,0.01,88
Kurunegala Proper,2019-05-30,0.00018395379879048186,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-06-02,8.689925325647776e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-06-03,5.326767952292086e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-06-04,-7.162139861010052e-05,7.467,80.367,116.0,0.62,80
Kurunegala Proper,2019-06-05,0.000183130856214247,7.467,80.367,116.0,1.53,86
Kurunegala Proper,2019-06-06,0.0001107527266757357,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-06-07,0.00010162823907485461,7.467,80.367,116.0,0.04,84
Kurunegala Proper,2019-06-08,0.00010162823907485461,7.467,80.367,116.0,0.13,88
Kurunegala Proper,2019-06-09,0.00010312257570992356,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-06-10,7.052022641624787e-05,7.467,80.367,116.0,2.16,79
Kurunegala Proper,2019-06-11,7.641586794332751e-05,7.467,80.367,116.0,0.03,83
Kurunegala Proper,2019-06-12,7.641586794332751e-05,7.467,80.367,116.0,0.39,82
Kurunegala Proper,2019-06-15,8.874790674644237e-05,7.467,80.367,116.0,0.11,88
Kurunegala Proper,2019-06-16,0.00010368980471823836,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-06-17,6.254904112252405e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-06-23,3.975250153742814e-06,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-06-24,2.350395803767515e-05,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-06-27,9.21571666151843e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-06-30,9.635928192938445e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-07-01,0.00011390549806556741,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-07-02,-3.141104389214888e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-07-03,9.606986007138547e-05,7.467,80.367,116.0,0.07,86
Kurunegala Proper,2019-07-04,0.0001960435483633681,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2019-07-06,0.0001095716652343981,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-07-07,8.79497175326613e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-07-08,9.495055021976353e-05,7.467,80.367,116.0,0.0,88
Kurunegala Proper,2019-07-09,5.126272274868695e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-07-11,0.00010343057359623365,7.467,80.367,116.0,1.02,83
Kurunegala Proper,2019-07-14,0.00011800378436033279,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-07-15,6.381705256895567e-05,7.467,80.367,116.0,0.08,82
Kurunegala Proper,2019-07-16,6.381705256895567e-05,7.467,80.367,116.0,0.2,85
Kurunegala Proper,2019-07-17,0.00011851784802274778,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2019-07-18,0.00011851784802274778,7.467,80.367,116.0,0.2,80
Kurunegala Proper,2019-07-19,0.00011851784802274778,7.467,80.367,116.0,0.23,83
Kurunegala Proper,2019-07-21,6.974881398491561e-05,7.467,80.367,116.0,0.01,83
Kurunegala Proper,2019-07-22,0.0001310857688385474,7.467,80.367,116.0,0.01,83
Kurunegala Proper,2019-07-23,0.0001310857688385474,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-07-24,0.0001310857688385474,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-07-25,0.0002642736307096662,7.467,80.367,116.0,0.13,82
Kurunegala Proper,2019-07-27,0.00011468193363168545,7.467,80.367,116.0,0.03,85
Kurunegala Proper,2019-07-28,5.2299238364264276e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-07-29,0.00015095634242049885,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-07-30,6.217228796589053e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-07-31,0.00023050191752933605,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-08-01,0.00013953867546563195,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2019-08-02,7.318949563755295e-05,7.467,80.367,116.0,0.0,87
Kurunegala Proper,2019-08-05,0.000183444339199923,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2019-08-06,0.000183444339199923,7.467,80.367,116.0,0.19,86
Kurunegala Proper,2019-08-07,0.0001614629767598193,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2019-08-08,9.992599379822794e-06,7.467,80.367,116.0,0.98,81
